drug_id,prot_id,label,prot_domain
30445,43,1,virus
25338,2,1,virus
60,10,0,virus
8702,77,0,virus
24719,20,0,virus
7164,9,0,virus
32485,21,1,virus
23747,136,1,virus
3345,17,0,virus
49357,267,0,virus
7934,24,1,virus
48627,159,1,virus
25622,16,0,virus
20247,19,0,virus
32859,18,0,virus
441,56,1,virus
16113,17,0,virus
4719,9,0,virus
46160,255,1,virus
37163,135,1,virus
7267,24,1,virus
37569,24,1,virus
2964,189,1,virus
47473,43,0,virus
10154,24,1,virus
13011,16,1,virus
17224,2,1,virus
12776,222,0,virus
39374,23,1,virus
7108,24,1,virus
25447,222,1,virus
48532,237,1,virus
12875,2,1,virus
24917,150,0,virus
598,22,1,virus
15964,0,0,virus
2220,43,0,virus
25983,6,0,virus
797,56,1,virus
3183,24,1,virus
11909,16,1,virus
21150,16,0,virus
45716,191,1,virus
25214,222,0,virus
14542,2,0,virus
40643,194,0,virus
34147,43,1,virus
29656,164,0,virus
3106,24,1,virus
37536,13,1,virus
34700,21,0,virus
899,34,1,virus
12985,16,0,virus
22343,168,0,virus
45042,136,1,virus
24060,54,0,virus
4015,22,1,virus
45086,136,1,virus
19425,168,1,virus
38385,56,0,virus
45831,191,1,virus
33598,18,0,virus
33131,18,0,virus
47598,43,0,virus
38457,24,1,virus
45900,191,1,virus
21062,168,1,virus
302,16,1,virus
20966,130,1,virus
51987,262,1,virus
33820,18,0,virus
43676,162,1,virus
38645,20,1,virus
45652,191,1,virus
22414,2,0,virus
37203,135,1,virus
21968,16,0,virus
35823,40,1,virus
52120,262,1,virus
27643,2,1,virus
15524,0,0,virus
12918,2,0,virus
8493,73,1,virus
1166,8,1,virus
38958,135,1,virus
53884,262,0,virus
51770,262,1,virus
22925,23,1,virus
26912,8,1,virus
1045,34,1,virus
3331,25,1,virus
41674,100,1,virus
39900,20,0,virus
29303,43,1,virus
4715,16,0,virus
16681,107,0,virus
852,56,1,virus
38033,20,1,virus
10539,77,0,virus
12499,4,0,virus
593,23,1,virus
15247,103,0,virus
40388,6,1,virus
27438,2,0,virus
41652,6,0,virus
13852,16,1,virus
17677,18,0,virus
10450,9,1,virus
47893,41,0,virus
31964,43,0,virus
33114,167,0,virus
19331,18,0,virus
49224,191,1,virus
9849,9,1,virus
11730,168,0,virus
47727,262,0,virus
49100,261,1,virus
14675,103,0,virus
20797,10,0,virus
9247,2,1,virus
48674,31,1,virus
19754,103,0,virus
32981,18,0,virus
47056,43,0,virus
13441,168,1,virus
28688,165,0,virus
1642,20,1,virus
54836,6,1,virus
22166,126,0,virus
15422,102,0,virus
18401,102,0,virus
11133,20,0,virus
40200,189,1,virus
31645,18,0,virus
17854,103,0,virus
14444,126,0,virus
1022,8,1,virus
52763,262,1,virus
8194,16,0,virus
32872,18,0,virus
20683,10,0,virus
45928,64,1,virus
2193,17,0,virus
819,8,1,virus
22639,2,0,virus
8179,59,0,virus
8048,191,1,virus
21777,5,0,virus
5907,2,1,virus
25528,222,1,virus
5235,6,1,virus
45658,191,1,virus
38074,135,1,virus
22483,2,0,virus
8416,2,1,virus
34695,21,0,virus
35557,13,0,virus
32297,18,0,virus
28602,4,0,virus
38331,189,1,virus
35979,189,1,virus
27867,161,0,virus
42311,216,0,virus
28571,18,0,virus
33795,18,0,virus
23047,23,1,virus
6230,16,0,virus
49750,43,1,virus
13101,2,0,virus
52375,232,1,virus
22173,168,0,virus
3036,48,1,virus
7441,16,0,virus
32364,2,1,virus
28386,2,0,virus
38788,24,1,virus
22261,168,0,virus
45854,191,1,virus
32458,18,0,virus
49247,43,1,virus
53990,262,0,virus
7384,59,0,virus
36359,24,0,virus
45632,191,1,virus
15174,103,0,virus
14022,168,0,virus
2523,42,0,virus
39738,23,1,virus
30724,17,0,virus
8421,2,0,virus
16448,102,0,virus
32427,18,0,virus
25396,17,1,virus
37059,24,1,virus
19752,103,0,virus
33688,18,0,virus
21494,59,0,virus
8160,24,1,virus
27223,161,0,virus
18984,16,1,virus
37913,24,1,virus
4837,54,1,virus
32774,21,0,virus
32131,21,0,virus
7057,24,1,virus
31510,43,0,virus
20096,5,0,virus
37490,54,1,virus
54935,6,1,virus
32902,21,0,virus
45812,191,1,virus
5232,24,1,virus
33291,21,0,virus
46100,255,1,virus
15611,18,0,virus
48698,31,1,virus
8988,189,1,virus
49773,41,0,virus
41966,216,0,virus
39174,20,1,virus
35555,173,0,virus
32285,43,0,virus
37683,13,1,virus
1947,15,1,virus
25918,168,0,virus
26220,43,1,virus
11919,168,0,virus
7250,22,0,virus
48550,237,1,virus
45092,242,1,virus
19631,18,0,virus
19813,14,0,virus
18128,168,0,virus
775,56,1,virus
23601,54,1,virus
22923,224,1,virus
12601,91,0,virus
32372,21,0,virus
11563,220,1,virus
35915,24,1,virus
31277,18,0,virus
33019,21,0,virus
37070,54,1,virus
31879,21,0,virus
50290,155,1,virus
31477,18,0,virus
23049,22,1,virus
27837,16,0,virus
22949,23,1,virus
6956,24,1,virus
24615,20,1,virus
9170,189,1,virus
12793,6,0,virus
30222,18,0,virus
10512,2,0,virus
16154,10,0,virus
47513,43,0,virus
47753,262,0,virus
35473,43,1,virus
35198,250,0,virus
2592,54,1,virus
13366,89,0,virus
38710,20,1,virus
784,56,1,virus
21930,16,1,virus
24487,2,1,virus
6893,189,1,virus
54151,262,0,virus
21864,5,0,virus
34903,16,1,virus
12499,10,0,virus
23875,54,1,virus
3770,191,1,virus
10842,9,0,virus
25665,6,0,virus
5523,222,0,virus
35359,43,1,virus
12524,56,0,virus
12312,24,1,virus
38067,24,1,virus
2037,0,0,virus
29133,43,1,virus
34205,2,0,virus
27044,2,1,virus
30519,21,0,virus
39464,54,1,virus
45110,242,1,virus
1044,34,1,virus
40119,188,1,virus
34819,16,1,virus
26720,16,1,virus
37852,24,1,virus
45807,64,1,virus
10274,9,0,virus
5174,189,1,virus
43012,137,1,virus
51268,59,0,virus
28350,9,0,virus
22644,2,0,virus
53817,262,0,virus
23940,6,1,virus
33720,165,0,virus
38784,20,1,virus
48830,237,1,virus
26257,24,1,virus
16655,14,0,virus
45097,136,1,virus
442,9,1,virus
52331,43,1,virus
52545,262,1,virus
33124,18,0,virus
3737,191,1,virus
22421,2,0,virus
15975,18,0,virus
849,56,1,virus
40250,189,1,virus
4273,16,0,virus
36105,24,1,virus
4364,54,1,virus
2104,24,0,virus
22689,2,0,virus
49585,6,1,virus
9931,14,0,virus
37619,24,1,virus
53756,262,0,virus
18366,16,0,virus
13560,222,1,virus
38268,22,1,virus
33009,21,0,virus
29885,21,0,virus
19105,102,0,virus
32988,21,0,virus
54143,262,0,virus
18287,103,0,virus
25171,10,0,virus
37707,24,1,virus
28808,21,0,virus
43395,239,1,virus
18542,168,0,virus
996,34,1,virus
11854,168,0,virus
5769,54,1,virus
19838,126,0,virus
28867,21,0,virus
3099,24,0,virus
24422,2,0,virus
38878,20,1,virus
5017,25,1,virus
44987,136,1,virus
25026,100,1,virus
11286,189,1,virus
54313,43,1,virus
27000,43,0,virus
39794,22,1,virus
37499,22,1,virus
22224,5,0,virus
12613,91,0,virus
13457,2,0,virus
21063,5,0,virus
45747,191,1,virus
2784,24,1,virus
44305,6,1,virus
13716,59,0,virus
38104,24,1,virus
32446,21,0,virus
49733,43,1,virus
36296,40,1,virus
39767,22,1,virus
14032,16,0,virus
33541,167,0,virus
30317,18,0,virus
45837,64,1,virus
19964,10,0,virus
6824,24,1,virus
43917,239,0,virus
2008,24,0,virus
16559,108,0,virus
16426,64,0,virus
6837,189,1,virus
33390,21,0,virus
34801,85,1,virus
38079,135,1,virus
37780,24,1,virus
5454,2,1,virus
35615,43,1,virus
23742,136,1,virus
33452,18,0,virus
2671,6,1,virus
31925,43,1,virus
11725,222,0,virus
25571,222,1,virus
7436,24,1,virus
47310,43,0,virus
19560,16,0,virus
1905,2,1,virus
9286,189,1,virus
8536,9,1,virus
2507,24,0,virus
26720,168,1,virus
14628,2,0,virus
24326,20,1,virus
8557,278,0,virus
8305,2,1,virus
995,34,1,virus
20057,125,0,virus
17270,103,0,virus
25597,2,1,virus
37207,24,1,virus
5204,67,1,virus
51725,262,1,virus
18921,103,0,virus
34137,43,1,virus
13893,168,0,virus
23343,134,0,virus
33279,18,0,virus
53093,262,0,virus
14832,0,0,virus
49912,64,1,virus
1926,2,1,virus
1136,15,1,virus
39780,23,1,virus
46058,255,1,virus
26436,102,0,virus
10740,16,0,virus
16852,111,0,virus
12801,95,0,virus
29865,21,0,virus
8961,77,0,virus
48184,59,0,virus
21242,5,0,virus
54122,262,0,virus
11154,16,0,virus
10249,9,1,virus
40370,6,0,virus
25064,23,1,virus
23015,54,1,virus
13292,16,0,virus
52353,232,1,virus
36805,24,1,virus
34345,43,1,virus
45834,64,1,virus
1906,2,0,virus
6021,65,0,virus
52106,262,1,virus
16031,14,0,virus
23547,54,1,virus
14148,222,0,virus
5993,53,0,virus
2598,43,1,virus
3920,49,1,virus
34580,21,0,virus
21524,2,0,virus
11358,2,0,virus
30444,18,0,virus
51224,159,1,virus
16648,2,0,virus
30574,21,0,virus
5166,24,1,virus
1834,17,0,virus
36659,135,1,virus
22059,2,0,virus
46374,43,1,virus
26210,262,1,virus
27600,43,1,virus
21934,16,1,virus
45850,64,1,virus
22940,54,1,virus
42497,106,0,virus
39768,23,1,virus
19451,102,0,virus
39095,20,1,virus
39091,20,1,virus
25954,2,1,virus
36538,24,1,virus
30002,21,0,virus
27709,9,1,virus
52503,43,1,virus
36786,135,1,virus
3071,24,1,virus
14134,59,0,virus
52788,262,1,virus
16728,64,0,virus
15487,0,0,virus
23593,136,1,virus
33292,18,0,virus
24323,20,1,virus
33513,21,0,virus
5173,24,1,virus
32917,21,0,virus
27863,161,0,virus
17047,18,0,virus
5104,222,0,virus
37515,22,1,virus
24765,20,0,virus
40808,135,1,virus
9363,24,1,virus
10528,56,0,virus
54378,22,0,virus
40798,135,1,virus
8531,56,1,virus
43613,162,1,virus
33812,18,0,virus
6579,3,0,virus
48723,43,1,virus
19222,103,0,virus
28511,145,0,virus
40324,6,1,virus
14028,168,0,virus
28693,165,0,virus
8215,2,0,virus
3737,2,1,virus
18774,0,0,virus
12163,78,1,virus
31293,43,1,virus
6393,5,0,virus
6833,24,1,virus
38926,20,1,virus
28242,21,0,virus
20803,222,1,virus
15249,114,0,virus
17508,18,0,virus
27316,6,1,virus
13795,168,0,virus
15125,18,0,virus
23622,136,1,virus
43019,233,0,virus
22680,223,1,virus
52388,43,1,virus
826,56,1,virus
11409,168,0,virus
31638,21,0,virus
13517,168,0,virus
27242,43,1,virus
36470,24,1,virus
46047,255,1,virus
28259,21,0,virus
8062,191,1,virus
17562,0,0,virus
7860,196,0,virus
44271,240,1,virus
37613,24,1,virus
44249,240,1,virus
48613,43,1,virus
36887,2,1,virus
39743,13,1,virus
9630,2,0,virus
25032,23,1,virus
3774,2,1,virus
31172,18,0,virus
23041,54,1,virus
20867,16,1,virus
6228,16,0,virus
45752,64,1,virus
28109,2,0,virus
3694,48,1,virus
5530,222,0,virus
17822,103,0,virus
424,9,1,virus
11257,220,1,virus
51531,262,1,virus
13326,2,1,virus
38595,189,1,virus
23555,136,1,virus
35914,24,0,virus
45678,191,1,virus
14579,2,0,virus
8536,56,1,virus
28369,145,0,virus
33049,21,0,virus
22006,56,0,virus
30198,21,0,virus
39805,22,1,virus
14929,111,0,virus
41574,6,0,virus
30520,18,0,virus
14609,108,0,virus
17593,18,0,virus
31597,165,0,virus
33430,21,0,virus
913,34,1,virus
28968,24,1,virus
39368,20,0,virus
23028,54,1,virus
3038,48,1,virus
30179,21,0,virus
5722,54,1,virus
12537,16,0,virus
26094,21,0,virus
1723,137,1,virus
29817,21,0,virus
23067,54,1,virus
1726,5,0,virus
14232,18,0,virus
46016,126,1,virus
21363,16,1,virus
9180,76,0,virus
9332,24,1,virus
27917,91,0,virus
15142,14,0,virus
23851,136,1,virus
30337,18,0,virus
41677,213,0,virus
3743,191,1,virus
37653,4,1,virus
23896,136,1,virus
54808,43,0,virus
12997,2,1,virus
23047,54,1,virus
782,22,1,virus
33685,18,0,virus
33225,21,0,virus
35561,135,1,virus
16014,18,0,virus
13050,168,0,virus
17804,103,0,virus
11972,16,0,virus
14615,108,0,virus
36154,43,0,virus
298,16,0,virus
34102,21,0,virus
26030,6,0,virus
29105,43,1,virus
13370,168,0,virus
20038,5,0,virus
760,136,1,virus
37073,23,0,virus
13158,80,0,virus
34309,21,0,virus
42442,13,0,virus
8972,24,1,virus
24845,10,0,virus
37580,54,1,virus
3420,126,1,virus
49639,6,1,virus
607,34,1,virus
32949,21,0,virus
37856,24,1,virus
33986,21,0,virus
14059,16,0,virus
8859,24,1,virus
20398,10,1,virus
11068,6,1,virus
32696,18,0,virus
24586,140,0,virus
32265,21,0,virus
30400,43,0,virus
13855,16,0,virus
8066,191,1,virus
29433,21,0,virus
52739,262,1,virus
15346,103,0,virus
17786,112,0,virus
38704,2,0,virus
54004,262,0,virus
13542,16,0,virus
38038,183,1,virus
26251,24,1,virus
46093,255,1,virus
32728,18,0,virus
12782,16,0,virus
23622,54,1,virus
33639,164,0,virus
11137,20,0,virus
12491,34,1,virus
897,34,1,virus
35751,173,0,virus
44098,34,1,virus
13717,168,0,virus
45003,189,1,virus
35205,172,1,virus
22964,224,1,virus
34085,18,0,virus
25985,16,0,virus
13172,74,0,virus
39686,24,1,virus
12193,16,1,virus
21759,222,0,virus
14706,18,0,virus
11438,9,1,virus
38265,189,1,virus
20926,16,0,virus
1447,2,1,virus
8576,202,0,virus
269,2,0,virus
25623,168,0,virus
11657,16,1,virus
34254,21,0,virus
7658,2,0,virus
6939,24,1,virus
21491,14,0,virus
16647,2,0,virus
38097,222,1,virus
44972,136,1,virus
44226,240,1,virus
38228,135,1,virus
33037,21,0,virus
40423,6,1,virus
22532,13,0,virus
38718,20,1,virus
16648,222,0,virus
9794,41,0,virus
23898,54,1,virus
19016,168,0,virus
50200,155,1,virus
19785,0,0,virus
21124,9,0,virus
31180,18,0,virus
36927,3,1,virus
38611,189,1,virus
27547,17,0,virus
30498,18,0,virus
19317,0,0,virus
6571,189,1,virus
32262,21,0,virus
8620,24,1,virus
35184,245,0,virus
14715,114,0,virus
52779,262,1,virus
12645,16,0,virus
37244,54,1,virus
26013,6,0,virus
2398,2,0,virus
32932,21,0,virus
49293,264,1,virus
22842,42,1,virus
32993,18,0,virus
39011,20,1,virus
932,34,1,virus
8524,9,1,virus
14876,103,0,virus
31603,21,0,virus
38626,189,1,virus
20438,16,0,virus
39377,20,1,virus
43111,34,0,virus
38671,22,1,virus
18148,0,0,virus
230,22,1,virus
30414,21,0,virus
35994,189,1,virus
55121,126,0,virus
18676,168,0,virus
8179,41,0,virus
32658,164,0,virus
54229,262,0,virus
6475,24,0,virus
10628,24,1,virus
19035,16,0,virus
35683,5,0,virus
49901,64,1,virus
6051,9,0,virus
7716,24,1,virus
21362,168,1,virus
40267,189,1,virus
33372,43,1,virus
17467,168,0,virus
34287,21,0,virus
19036,168,0,virus
15356,2,0,virus
5955,24,1,virus
15523,14,0,virus
33773,166,0,virus
15585,168,0,virus
17202,220,1,virus
47606,43,0,virus
14013,168,0,virus
16674,0,0,virus
38840,20,1,virus
20202,20,1,virus
11646,16,1,virus
7458,2,1,virus
999,34,1,virus
12214,16,1,virus
7423,24,1,virus
11263,2,1,virus
43432,162,1,virus
54892,6,1,virus
5519,6,0,virus
16125,17,0,virus
44383,6,1,virus
19242,13,0,virus
49079,261,1,virus
49787,41,0,virus
36828,135,1,virus
20682,126,0,virus
45856,191,1,virus
29745,60,0,virus
7792,56,1,virus
16800,18,0,virus
55156,222,1,virus
40148,189,1,virus
32684,21,0,virus
5167,24,1,virus
17204,2,1,virus
24620,20,1,virus
49515,6,1,virus
37801,24,1,virus
20418,20,0,virus
20045,41,0,virus
31524,43,0,virus
33567,167,0,virus
38932,135,1,virus
6521,22,1,virus
13956,168,0,virus
45168,43,0,virus
49716,43,1,virus
5432,62,1,virus
11099,191,0,virus
15202,0,0,virus
45443,232,0,virus
43509,162,1,virus
16413,16,0,virus
2433,2,0,virus
1605,31,1,virus
33105,21,0,virus
22228,5,0,virus
34055,21,0,virus
54085,262,0,virus
52695,262,1,virus
3415,4,1,virus
52336,43,1,virus
19612,4,0,virus
33779,18,0,virus
39873,43,1,virus
40224,190,1,virus
14542,222,0,virus
18365,168,0,virus
610,34,1,virus
2274,2,1,virus
12449,16,1,virus
20640,222,0,virus
4883,2,0,virus
7494,24,0,virus
26725,168,1,virus
15013,103,0,virus
32014,43,0,virus
5708,34,1,virus
24740,150,0,virus
25630,2,0,virus
6721,24,0,virus
40154,189,1,virus
44158,239,1,virus
8593,2,1,virus
34153,43,1,virus
13037,168,0,virus
14614,108,0,virus
42855,189,1,virus
6807,189,1,virus
5454,6,1,virus
30101,18,0,virus
17623,103,0,virus
22599,59,0,virus
38674,180,1,virus
16497,106,0,virus
35234,43,1,virus
30907,2,0,virus
7293,77,0,virus
35428,24,1,virus
4279,31,1,virus
12455,16,0,virus
2709,135,1,virus
44327,6,1,virus
33002,21,0,virus
6975,24,0,virus
4522,24,1,virus
50702,43,0,virus
15745,168,0,virus
52044,262,1,virus
39316,59,0,virus
43241,6,1,virus
17610,103,0,virus
25302,20,1,virus
18659,16,0,virus
37014,189,1,virus
19413,16,1,virus
33707,164,0,virus
16624,168,0,virus
51701,262,0,virus
21387,16,1,virus
32739,21,0,virus
33280,18,0,virus
930,34,1,virus
20659,10,0,virus
38641,59,0,virus
54180,262,0,virus
47942,43,1,virus
11123,2,0,virus
22984,54,1,virus
17717,0,0,virus
20538,5,0,virus
52072,262,1,virus
12751,41,0,virus
23988,6,1,virus
32656,21,0,virus
2235,24,1,virus
24057,20,1,virus
13323,6,1,virus
761,54,1,virus
26252,24,1,virus
27159,2,1,virus
33388,43,0,virus
32384,18,0,virus
885,25,1,virus
986,34,1,virus
24884,10,1,virus
4179,6,1,virus
8914,23,0,virus
35654,222,0,virus
37327,13,1,virus
4698,16,0,virus
46064,255,1,virus
30884,43,0,virus
24882,126,1,virus
10317,56,1,virus
22967,224,1,virus
9300,16,0,virus
12260,168,0,virus
41501,6,0,virus
14006,168,0,virus
11582,2,0,virus
16685,103,0,virus
37213,135,1,virus
33692,166,0,virus
11131,2,0,virus
5623,68,0,virus
7718,24,1,virus
35340,43,1,virus
10509,222,0,virus
3848,49,1,virus
29602,21,0,virus
32951,21,0,virus
25041,54,1,virus
20800,14,0,virus
10203,9,0,virus
43697,162,1,virus
39002,2,0,virus
46430,43,0,virus
13960,168,0,virus
48187,59,0,virus
35594,13,0,virus
32002,262,1,virus
12985,168,0,virus
33290,43,0,virus
19349,18,0,virus
995,54,1,virus
33929,43,0,virus
30842,18,0,virus
32860,18,0,virus
12229,6,1,virus
15622,14,0,virus
12620,10,0,virus
39841,72,1,virus
40355,189,1,virus
23518,23,1,virus
14276,103,0,virus
15425,0,0,virus
26594,60,0,virus
52364,159,1,virus
26268,2,0,virus
5400,2,0,virus
4644,18,1,virus
8935,16,0,virus
45819,64,1,virus
13552,168,0,virus
43368,239,1,virus
25032,100,1,virus
52561,262,1,virus
45080,136,1,virus
12794,220,0,virus
16353,0,0,virus
48758,43,1,virus
49587,6,1,virus
46786,43,0,virus
31331,18,0,virus
51208,269,0,virus
35706,222,1,virus
10308,16,1,virus
16333,2,0,virus
30883,18,0,virus
3401,189,1,virus
783,22,1,virus
53055,262,0,virus
47849,159,0,virus
29683,43,0,virus
34365,21,0,virus
16746,0,0,virus
45635,64,1,virus
49093,261,0,virus
7107,24,0,virus
52322,250,1,virus
16129,17,0,virus
45719,64,1,virus
13311,16,1,virus
989,34,1,virus
32565,18,0,virus
38941,20,1,virus
38349,24,1,virus
24551,2,1,virus
18850,17,0,virus
11034,16,0,virus
21580,2,1,virus
26616,60,0,virus
18882,168,0,virus
38835,20,1,virus
50959,43,1,virus
21069,16,1,virus
3647,42,1,virus
41964,216,0,virus
36674,189,1,virus
37463,54,0,virus
33619,21,0,virus
37837,24,1,virus
24321,20,1,virus
9451,27,0,virus
266,183,1,virus
32627,21,0,virus
5239,2,0,virus
12791,6,0,virus
32430,21,0,virus
9568,6,1,virus
30541,21,0,virus
8538,9,1,virus
43113,41,0,virus
13208,16,1,virus
30651,18,0,virus
37024,183,1,virus
43607,162,1,virus
30725,18,0,virus
21948,16,1,virus
18748,102,0,virus
574,15,1,virus
24463,16,0,virus
4173,2,1,virus
14685,20,0,virus
13298,16,0,virus
41351,207,0,virus
19888,5,0,virus
3220,24,1,virus
232,23,1,virus
1364,22,1,virus
41058,54,1,virus
6033,222,0,virus
40746,194,0,virus
44885,136,1,virus
54062,262,0,virus
23587,54,1,virus
8556,6,1,virus
25627,222,0,virus
19102,102,0,virus
33555,164,0,virus
34036,18,0,virus
32489,18,0,virus
13024,41,0,virus
13651,168,0,virus
822,56,1,virus
34028,21,0,virus
40108,135,0,virus
16435,14,0,virus
13492,168,0,virus
21552,222,0,virus
30138,18,0,virus
23045,23,1,virus
11218,168,1,virus
10471,278,0,virus
20573,222,0,virus
28883,18,0,virus
22351,5,0,virus
6051,56,0,virus
50874,43,0,virus
10209,9,0,virus
52376,232,1,virus
37542,13,0,virus
6730,189,1,virus
23750,136,1,virus
43382,239,1,virus
12127,168,1,virus
11014,73,0,virus
33637,18,0,virus
35973,189,1,virus
11440,56,1,virus
3184,6,1,virus
52939,262,0,virus
38054,183,1,virus
14925,4,0,virus
54633,6,0,virus
14369,59,0,virus
23856,54,1,virus
266,6,1,virus
45381,163,0,virus
16470,106,0,virus
13831,56,1,virus
22414,16,1,virus
23215,59,0,virus
52066,262,1,virus
50169,155,1,virus
8843,2,0,virus
8320,2,1,virus
37566,189,1,virus
47747,262,0,virus
8779,9,1,virus
20871,16,0,virus
48225,59,0,virus
37758,24,1,virus
29825,21,0,virus
51901,262,1,virus
32921,18,0,virus
12424,168,0,virus
44722,239,1,virus
37489,13,1,virus
24512,23,1,virus
32746,21,0,virus
7145,56,1,virus
51367,262,1,virus
35897,24,1,virus
35633,43,1,virus
11439,56,1,virus
27759,102,0,virus
34123,17,0,virus
35043,16,1,virus
13341,168,1,virus
55102,126,0,virus
42791,188,1,virus
29654,18,0,virus
8152,189,1,virus
7919,24,1,virus
54446,16,0,virus
11854,16,0,virus
222,23,1,virus
2701,24,1,virus
40320,6,1,virus
42706,204,0,virus
23516,22,1,virus
24796,4,0,virus
18953,0,0,virus
28580,18,0,virus
20037,41,0,virus
8611,56,1,virus
3701,48,1,virus
49941,155,1,virus
13914,2,0,virus
32584,21,0,virus
32509,21,0,virus
34705,21,0,virus
20667,10,0,virus
25780,145,0,virus
29894,21,0,virus
3885,24,0,virus
49687,6,1,virus
1527,168,1,virus
28784,43,0,virus
4820,49,1,virus
45776,64,1,virus
24404,2,0,virus
21942,168,1,virus
36479,24,1,virus
11165,16,0,virus
31024,43,1,virus
10229,56,1,virus
11562,6,1,virus
32632,21,1,virus
35183,146,0,virus
18999,168,0,virus
8836,16,0,virus
27779,21,0,virus
11067,2,0,virus
13560,2,1,virus
28798,18,0,virus
24930,150,0,virus
241,137,1,virus
38087,135,1,virus
9881,9,1,virus
2964,6,1,virus
18360,16,0,virus
22986,23,1,virus
9124,41,0,virus
8799,189,1,virus
21571,220,1,virus
25931,2,0,virus
15051,168,0,virus
7329,189,1,virus
2641,24,1,virus
2146,17,0,virus
34003,21,0,virus
36985,22,0,virus
1238,2,0,virus
37472,13,1,virus
9520,9,0,virus
9466,24,1,virus
4099,2,1,virus
37264,24,0,virus
25956,2,1,virus
25752,126,0,virus
3664,48,1,virus
32280,21,0,virus
19004,168,0,virus
3217,6,1,virus
18668,16,1,virus
30438,18,0,virus
24307,16,1,virus
816,8,1,virus
11787,168,1,virus
43428,162,1,virus
25398,100,0,virus
22145,9,0,virus
30421,21,0,virus
32373,18,0,virus
13461,20,0,virus
15305,16,0,virus
8904,2,0,virus
53811,262,0,virus
35928,189,1,virus
20204,5,0,virus
29447,21,0,virus
20600,16,0,virus
948,8,1,virus
34941,16,1,virus
38275,24,1,virus
38860,20,1,virus
31619,21,0,virus
2532,3,1,virus
16465,2,0,virus
44167,34,1,virus
47996,43,1,virus
14014,16,0,virus
55020,20,0,virus
44120,239,1,virus
28070,21,0,virus
32601,18,0,virus
32998,18,0,virus
13355,2,0,virus
15082,103,0,virus
52166,262,1,virus
45852,191,1,virus
21346,168,1,virus
33326,21,0,virus
17093,114,0,virus
13746,16,0,virus
21696,13,0,virus
54221,262,0,virus
21363,168,1,virus
31228,18,0,virus
20037,59,0,virus
27785,17,0,virus
22910,54,1,virus
385,9,0,virus
7935,24,1,virus
15089,18,0,virus
35749,173,0,virus
28127,2,1,virus
34661,18,0,virus
45218,59,0,virus
37722,20,1,virus
30824,21,0,virus
24256,138,0,virus
12769,2,1,virus
51838,262,1,virus
39257,24,1,virus
45916,191,1,virus
13337,222,1,virus
5412,2,1,virus
10614,24,0,virus
33023,21,0,virus
4798,49,1,virus
40117,189,1,virus
25639,222,0,virus
35746,13,0,virus
37798,24,1,virus
44923,136,1,virus
51213,262,0,virus
7384,41,0,virus
16527,168,0,virus
35178,172,1,virus
32675,21,0,virus
16613,103,0,virus
54450,168,0,virus
25130,8,1,virus
29242,43,0,virus
13419,191,0,virus
251,20,1,virus
54163,262,0,virus
12271,16,0,virus
7622,197,1,virus
7705,189,1,virus
17699,18,0,virus
15699,0,0,virus
6815,24,1,virus
22807,16,0,virus
24100,168,0,virus
38969,20,1,virus
36909,2,1,virus
35639,173,0,virus
52104,262,1,virus
27941,2,0,virus
8106,191,1,virus
33981,43,0,virus
31085,18,0,virus
6281,6,0,virus
48828,237,1,virus
22913,22,1,virus
22878,42,1,virus
224,22,1,virus
1627,15,1,virus
22103,125,0,virus
1363,22,1,virus
47395,43,0,virus
2141,2,0,virus
52933,262,0,virus
22974,54,1,virus
31600,18,0,virus
20819,55,1,virus
30220,21,0,virus
43335,6,1,virus
19017,16,0,virus
43324,6,1,virus
28667,43,0,virus
45040,136,1,virus
32737,18,0,virus
33248,43,1,virus
29489,43,0,virus
229,54,1,virus
4272,31,1,virus
51775,262,1,virus
4576,48,1,virus
24133,23,1,virus
1283,9,0,virus
20519,14,0,virus
6874,189,1,virus
10397,9,0,virus
40891,135,1,virus
34010,18,0,virus
11804,168,0,virus
33067,21,0,virus
18540,112,0,virus
18229,14,0,virus
34001,21,0,virus
26139,43,0,virus
28121,24,0,virus
23022,224,1,virus
1403,2,0,virus
30449,21,0,virus
55148,126,0,virus
38118,24,1,virus
31649,18,0,virus
39198,23,1,virus
52317,59,1,virus
36109,189,1,virus
5854,168,0,virus
3856,2,1,virus
45943,255,1,virus
51854,262,1,virus
39536,43,1,virus
16162,5,0,virus
9568,2,1,virus
3637,61,0,virus
27319,6,1,virus
14952,18,0,virus
31896,21,0,virus
4505,61,0,virus
14730,273,0,virus
40457,6,1,virus
322,0,0,virus
32705,21,0,virus
12518,16,0,virus
2924,8,1,virus
9104,9,0,virus
33762,21,1,virus
13646,168,0,virus
6842,24,1,virus
55030,222,1,virus
24732,78,0,virus
16078,103,0,virus
13205,6,1,virus
26219,43,0,virus
6699,56,1,virus
18356,18,0,virus
33289,18,0,virus
605,34,1,virus
48434,136,1,virus
26740,43,0,virus
44365,6,1,virus
22414,222,0,virus
17115,103,0,virus
27237,43,1,virus
55072,222,1,virus
18314,111,0,virus
35797,24,1,virus
1273,22,1,virus
7800,43,0,virus
11724,88,1,virus
12570,91,0,virus
590,137,1,virus
33737,21,0,virus
33278,21,0,virus
1799,189,0,virus
22279,168,1,virus
28864,18,0,virus
28697,18,0,virus
37009,183,1,virus
45185,59,1,virus
22920,23,1,virus
22840,42,1,virus
39985,262,1,virus
52349,250,1,virus
