drug_id,prot_id,label,prot_domain
19426,16,1,virus
19427,16,1,virus
19428,16,-1,virus
19429,16,0,virus
19430,18,0,virus
19431,103,-1,virus
19432,0,0,virus
19433,112,-1,virus
19434,0,-1,virus
19435,0,0,virus
19436,14,0,virus
19437,0,0,virus
19438,18,0,virus
19439,0,0,virus
19440,14,0,virus
19441,14,0,virus
19442,2,0,virus
19443,18,0,virus
19444,0,0,virus
19445,14,-1,virus
19446,18,0,virus
19447,0,-1,virus
19448,18,0,virus
19448,102,-1,virus
19449,18,0,virus
19450,102,0,virus
19451,102,0,virus
19452,103,-1,virus
19452,18,0,virus
19453,103,-1,virus
19454,18,0,virus
19455,18,0,virus
19456,103,-1,virus
19456,18,0,virus
19457,18,0,virus
19458,18,0,virus
19459,0,0,virus
19460,103,0,virus
19461,70,0,virus
19462,0,0,virus
19463,103,0,virus
19464,106,0,virus
19464,107,-1,virus
19465,0,-1,virus
19466,14,0,virus
19467,103,-1,virus
19468,0,-1,virus
19469,103,-1,virus
19470,0,0,virus
19471,18,0,virus
19472,0,0,virus
19472,18,0,virus
2291,18,0,virus
19473,0,0,virus
19473,18,0,virus
19474,18,-1,virus
19475,18,0,virus
19476,0,-1,virus
19477,18,0,virus
19478,18,0,virus
19479,103,-1,virus
19480,103,0,virus
19481,103,0,virus
19482,14,0,virus
19483,14,0,virus
19483,103,-1,virus
19484,13,-1,virus
19484,0,-1,virus
19485,102,-1,virus
19486,103,-1,virus
19486,18,0,virus
19486,102,0,virus
19487,103,-1,virus
19488,14,0,virus
19489,2,0,virus
19490,2,0,virus
19491,18,0,virus
19492,18,-1,virus
19493,0,-1,virus
19494,18,0,virus
19494,102,-1,virus
19495,18,-1,virus
19496,103,0,virus
19496,18,-1,virus
2300,18,0,virus
19497,18,0,virus
19498,2,0,virus
19499,2,0,virus
19500,103,0,virus
19501,103,-1,virus
19502,105,0,virus
19503,14,-1,virus
19504,18,-1,virus
19505,103,0,virus
19506,14,0,virus
19507,103,0,virus
19508,103,0,virus
19509,14,-1,virus
19510,14,-1,virus
19511,103,0,virus
19512,103,-1,virus
19513,2,0,virus
19514,103,-1,virus
19515,103,-1,virus
19516,103,0,virus
19517,103,0,virus
19518,103,-1,virus
19519,18,0,virus
19520,103,0,virus
19521,103,0,virus
19522,14,-1,virus
19522,103,-1,virus
19523,2,0,virus
19524,2,0,virus
19525,18,0,virus
2306,103,0,virus
19526,14,0,virus
19527,0,0,virus
19528,103,0,virus
19529,18,0,virus
19530,2,0,virus
19531,106,0,virus
19531,107,-1,virus
19532,103,-1,virus
19533,103,0,virus
19534,0,0,virus
19535,102,0,virus
19536,14,0,virus
19537,103,0,virus
19538,103,0,virus
19539,106,0,virus
19539,107,0,virus
19540,103,0,virus
19541,103,0,virus
19542,0,0,virus
19542,102,-1,virus
19543,111,0,virus
19544,0,0,virus
19545,2,1,virus
19546,2,-1,virus
19547,2,1,virus
19548,2,-1,virus
19549,2,-1,virus
19550,2,-1,virus
19551,2,-1,virus
19552,121,0,virus
19552,74,-1,virus
19553,121,0,virus
19553,74,0,virus
19554,121,0,virus
19554,74,-1,virus
19555,2,0,virus
19556,0,0,virus
19557,0,0,virus
19558,0,0,virus
19559,14,-1,virus
19560,102,0,virus
19561,14,0,virus
6331,122,-1,virus
2036,122,0,virus
10926,122,0,virus
10927,122,-1,virus
19562,16,0,virus
19563,16,1,virus
19564,16,1,virus
19565,16,-1,virus
19566,16,1,virus
19567,16,1,virus
19568,16,1,virus
19569,16,1,virus
19570,16,-1,virus
19571,16,-1,virus
19572,16,-1,virus
6333,18,0,virus
19573,0,-1,virus
19574,18,0,virus
19575,13,0,virus
19576,13,-1,virus
19576,0,0,virus
19577,0,0,virus
19578,0,0,virus
19579,0,-1,virus
19580,0,-1,virus
19581,0,0,virus
19409,2,0,virus
19582,0,0,virus
19583,0,0,virus
19584,64,0,virus
14148,59,0,virus
19585,0,-1,virus
19586,4,0,virus
19587,4,0,virus
19588,4,0,virus
19589,4,0,virus
19590,0,-1,virus
2322,59,0,virus
19591,4,0,virus
19592,4,0,virus
19593,4,0,virus
19594,4,0,virus
19595,4,0,virus
19596,4,0,virus
19597,4,0,virus
19598,4,0,virus
19599,4,0,virus
19600,18,0,virus
19601,0,0,virus
14153,59,0,virus
19602,16,-1,virus
19602,2,-1,virus
19603,4,0,virus
19604,4,0,virus
19605,4,0,virus
19606,4,0,virus
19607,4,0,virus
19608,4,0,virus
19609,4,0,virus
19610,4,0,virus
19611,4,0,virus
19612,4,0,virus
19613,4,0,virus
19614,4,0,virus
6346,18,0,virus
19615,102,-1,virus
19616,0,-1,virus
19617,14,0,virus
19618,14,0,virus
2324,13,-1,virus
19619,18,-1,virus
19620,13,-1,virus
19621,103,0,virus
19621,18,-1,virus
19622,14,0,virus
19623,0,0,virus
19624,16,0,virus
19624,2,-1,virus
19625,2,-1,virus
19626,2,-1,virus
19627,2,-1,virus
19628,2,-1,virus
19629,0,0,virus
19630,18,0,virus
19631,18,0,virus
19632,0,0,virus
19632,18,0,virus
19633,0,0,virus
19634,18,0,virus
19635,0,-1,virus
19636,103,0,virus
19637,0,-1,virus
19638,0,0,virus
19639,0,-1,virus
19640,0,-1,virus
19641,70,0,virus
19642,103,-1,virus
19643,14,0,virus
19644,103,-1,virus
19645,14,0,virus
19646,14,-1,virus
19647,2,0,virus
19648,0,0,virus
19649,103,0,virus
19650,0,0,virus
19651,103,0,virus
19652,0,0,virus
19653,14,0,virus
19653,103,0,virus
19654,14,0,virus
19654,103,-1,virus
19655,18,0,virus
19656,0,0,virus
19656,18,0,virus
19656,102,0,virus
19657,13,-1,virus
19658,103,-1,virus
19659,103,-1,virus
19660,103,-1,virus
19661,103,-1,virus
19662,103,-1,virus
19663,103,-1,virus
19664,103,-1,virus
19665,18,0,virus
19666,103,-1,virus
19667,103,0,virus
19668,103,-1,virus
19669,0,0,virus
19669,102,-1,virus
19670,13,-1,virus
19671,0,0,virus
19671,102,-1,virus
19672,18,0,virus
19673,0,0,virus
19674,102,0,virus
19675,18,0,virus
19676,14,0,virus
19677,18,0,virus
19678,18,0,virus
19679,103,0,virus
19680,0,0,virus
19681,0,-1,virus
19681,18,0,virus
19682,18,0,virus
19683,0,-1,virus
19684,0,-1,virus
19685,0,0,virus
19685,2,0,virus
14196,0,0,virus
19686,0,-1,virus
19687,0,-1,virus
19688,0,0,virus
19689,0,-1,virus
19690,0,0,virus
14197,0,0,virus
19691,103,0,virus
19692,18,0,virus
19693,0,0,virus
19694,18,0,virus
19695,18,0,virus
19696,0,-1,virus
19697,0,-1,virus
19698,0,-1,virus
19698,103,-1,virus
19699,103,-1,virus
19700,103,-1,virus
19700,18,0,virus
19701,0,0,virus
19702,18,0,virus
19703,0,0,virus
19704,111,-1,virus
19705,0,0,virus
19706,103,-1,virus
19706,18,0,virus
19707,0,-1,virus
19708,0,-1,virus
19709,0,0,virus
19709,103,-1,virus
19710,0,-1,virus
19711,0,-1,virus
19712,0,0,virus
19713,0,0,virus
19714,0,0,virus
19715,0,-1,virus
19716,103,0,virus
19717,103,-1,virus
19718,14,0,virus
19718,103,-1,virus
19719,18,0,virus
19720,103,0,virus
19721,103,0,virus
19722,103,0,virus
19723,103,-1,virus
19724,0,-1,virus
19725,0,0,virus
19726,2,0,virus
19727,70,0,virus
19728,0,-1,virus
19729,0,-1,virus
19730,0,-1,virus
19731,103,0,virus
19732,18,0,virus
19733,103,0,virus
19734,0,0,virus
19735,0,0,virus
19736,0,0,virus
19737,0,-1,virus
19738,0,0,virus
19739,0,0,virus
19740,0,0,virus
19741,0,-1,virus
19742,2,0,virus
19743,0,0,virus
19744,18,0,virus
19745,103,0,virus
19746,103,0,virus
19747,103,0,virus
19748,0,0,virus
19748,103,-1,virus
19749,103,-1,virus
19750,103,-1,virus
19751,0,0,virus
19752,103,0,virus
19753,103,-1,virus
19754,103,0,virus
19755,103,0,virus
19756,0,-1,virus
19757,18,0,virus
19758,2,0,virus
19759,2,0,virus
19760,2,-1,virus
19761,2,1,virus
19762,14,0,virus
19763,0,0,virus
19763,18,0,virus
19763,102,0,virus
19764,0,0,virus
19765,64,-1,virus
19766,111,0,virus
19767,18,-1,virus
19768,103,0,virus
19769,64,-1,virus
19770,103,-1,virus
19771,103,-1,virus
19772,103,-1,virus
19773,103,-1,virus
19774,14,-1,virus
19775,103,0,virus
19776,14,-1,virus
19777,14,0,virus
19778,103,0,virus
19779,103,0,virus
19780,64,0,virus
19781,64,0,virus
19781,105,0,virus
19782,64,0,virus
19783,64,0,virus
19784,64,0,virus
19785,0,0,virus
19786,0,0,virus
19787,18,0,virus
19788,0,0,virus
19789,105,0,virus
19790,18,0,virus
19791,0,0,virus
19792,14,-1,virus
19793,14,0,virus
19794,111,0,virus
19795,14,-1,virus
19796,106,0,virus
19796,107,0,virus
19797,103,-1,virus
19798,0,-1,virus
19799,103,-1,virus
19800,103,-1,virus
19801,103,-1,virus
19802,103,0,virus
19803,103,0,virus
19804,14,0,virus
19805,103,-1,virus
19806,103,0,virus
19807,103,0,virus
19808,64,0,virus
19809,103,0,virus
19810,103,-1,virus
19811,14,0,virus
19811,103,-1,virus
19812,103,0,virus
19813,14,0,virus
19814,103,-1,virus
19815,14,-1,virus
19816,103,0,virus
19817,103,-1,virus
19818,103,-1,virus
19819,103,0,virus
19820,0,0,virus
19821,64,-1,virus
19822,14,-1,virus
19823,103,0,virus
19824,0,0,virus
19825,0,0,virus
19826,18,0,virus
19827,18,0,virus
19828,14,0,virus
19829,14,0,virus
19830,14,0,virus
19831,14,0,virus
19832,14,0,virus
19833,5,0,virus
19834,95,0,virus
19835,91,-1,virus
19836,91,-1,virus
19837,91,-1,virus
19838,10,0,virus
19839,20,-1,virus
19840,2,-1,virus
19841,2,1,virus
19842,2,1,virus
19843,59,0,virus
19844,5,0,virus
19845,5,-1,virus
19846,5,0,virus
19847,16,0,virus
19848,14,0,virus
19849,5,0,virus
19850,16,0,virus
19851,5,0,virus
19852,16,0,virus
19852,2,0,virus
19853,16,0,virus
19854,10,-1,virus
19855,2,-1,virus
14290,5,0,virus
14291,5,0,virus
14293,5,0,virus
19856,19,-1,virus
19857,19,-1,virus
19858,19,0,virus
19858,69,-1,virus
19859,69,-1,virus
19860,19,-1,virus
19861,19,-1,virus
19862,19,0,virus
19863,19,0,virus
19863,69,-1,virus
19864,2,0,virus
19865,5,0,virus
19866,5,0,virus
19867,5,0,virus
19868,5,-1,virus
19869,5,0,virus
19870,5,0,virus
19871,5,0,virus
19872,2,0,virus
19873,41,0,virus
19874,2,0,virus
19875,5,0,virus
19876,10,0,virus
19877,16,0,virus
14318,5,0,virus
19878,5,0,virus
19879,14,0,virus
19880,14,0,virus
19881,2,-1,virus
19882,5,0,virus
19883,5,0,virus
19884,2,-1,virus
19885,2,-1,virus
19886,2,-1,virus
19887,2,-1,virus
19888,5,0,virus
19889,5,0,virus
19890,123,-1,virus
19890,118,1,virus
19890,10,-1,virus
14351,5,-1,virus
19891,14,0,virus
19892,10,-1,virus
19893,5,-1,virus
19894,5,-1,virus
19895,5,0,virus
14365,5,0,virus
19896,5,0,virus
19897,124,1,virus
19898,124,1,virus
19899,124,1,virus
19900,124,1,virus
19901,124,1,virus
19902,124,1,virus
19903,124,1,virus
19904,124,1,virus
19905,124,1,virus
19906,124,1,virus
19907,124,1,virus
19908,124,1,virus
19909,124,1,virus
19910,124,1,virus
19911,124,1,virus
19912,124,1,virus
19913,124,1,virus
19914,124,1,virus
19915,124,1,virus
19916,124,1,virus
19917,124,1,virus
19918,124,1,virus
19919,124,1,virus
19920,124,1,virus
19921,124,1,virus
19922,5,0,virus
19923,2,0,virus
95,5,0,virus
97,5,-1,virus
19924,5,-1,virus
19925,5,0,virus
19926,5,0,virus
19927,5,-1,virus
19928,5,0,virus
19929,5,0,virus
19930,5,0,virus
19931,5,0,virus
19932,5,0,virus
19933,13,0,virus
19934,2,-1,virus
19935,2,-1,virus
14415,5,0,virus
19936,5,0,virus
19937,5,0,virus
19938,16,-1,virus
19938,2,-1,virus
19939,5,0,virus
19940,125,-1,virus
19941,16,0,virus
19942,16,0,virus
19943,5,0,virus
19944,16,-1,virus
19945,16,1,virus
19946,20,0,virus
19947,20,-1,virus
19948,5,0,virus
19949,5,-1,virus
19950,14,0,virus
19951,41,1,virus
19952,10,1,virus
19953,10,-1,virus
19954,41,-1,virus
19955,10,1,virus
19956,10,-1,virus
19957,10,1,virus
19958,10,-1,virus
19959,10,0,virus
19960,10,-1,virus
19961,10,1,virus
19962,10,0,virus
19963,10,-1,virus
19964,10,0,virus
19965,10,-1,virus
19966,10,0,virus
19967,10,-1,virus
19968,10,0,virus
19969,10,0,virus
19970,118,1,virus
19971,126,-1,virus
19972,126,-1,virus
19973,126,-1,virus
14462,126,-1,virus
19974,127,0,virus
19975,10,0,virus
19976,10,-1,virus
19977,126,1,virus
19978,126,1,virus
19979,126,1,virus
19980,126,1,virus
19981,126,1,virus
19982,126,1,virus
19983,126,1,virus
19984,10,0,virus
19985,10,0,virus
19986,5,0,virus
19987,128,0,virus
19988,91,-1,virus
19989,41,0,virus
19990,41,-1,virus
19991,5,0,virus
19992,16,0,virus
19993,5,0,virus
14487,5,0,virus
14488,5,0,virus
19994,14,0,virus
19995,16,1,virus
19996,128,0,virus
19997,5,0,virus
19998,14,0,virus
19999,14,0,virus
20000,5,0,virus
14499,5,-1,virus
20001,16,-1,virus
20002,16,0,virus
20003,16,0,virus
20004,16,0,virus
20005,16,0,virus
20006,16,0,virus
20007,16,0,virus
20008,16,0,virus
20009,5,0,virus
20010,14,0,virus
20011,14,0,virus
20012,14,0,virus
20013,16,0,virus
20014,14,0,virus
20015,5,-1,virus
14525,5,-1,virus
20016,5,0,virus
14528,5,-1,virus
20017,5,0,virus
20018,5,0,virus
20019,14,0,virus
20020,14,0,virus
20021,5,-1,virus
20022,5,-1,virus
20023,5,-1,virus
20024,16,0,virus
20025,41,0,virus
20026,5,-1,virus
20027,91,-1,virus
20028,91,-1,virus
20029,5,0,virus
20030,41,-1,virus
20031,41,-1,virus
20032,41,-1,virus
20033,41,-1,virus
20034,41,-1,virus
20035,41,0,virus
20036,41,0,virus
20037,41,0,virus
20038,5,0,virus
20039,41,0,virus
20040,41,0,virus
20041,41,0,virus
20042,41,0,virus
20043,41,-1,virus
20044,41,-1,virus
20045,41,0,virus
20046,41,0,virus
20047,41,-1,virus
20048,5,0,virus
20049,14,0,virus
20050,16,0,virus
20051,10,0,virus
20052,16,0,virus
20053,16,0,virus
20054,16,0,virus
20055,16,0,virus
20056,16,0,virus
20057,95,0,virus
20058,95,0,virus
20059,95,0,virus
20060,14,0,virus
20061,14,0,virus
20062,14,0,virus
20063,14,0,virus
20064,14,0,virus
20065,16,0,virus
20066,16,-1,virus
20067,16,0,virus
20068,16,0,virus
20069,16,-1,virus
20070,16,0,virus
20071,16,0,virus
20072,16,0,virus
20073,20,0,virus
20074,20,0,virus
20075,20,-1,virus
20076,16,1,virus
20077,16,1,virus
20078,5,0,virus
20079,95,0,virus
20080,5,0,virus
20081,16,0,virus
20082,16,0,virus
20083,16,0,virus
20084,10,-1,virus
20085,10,-1,virus
20086,10,-1,virus
20087,10,0,virus
20088,10,-1,virus
20089,10,0,virus
20090,10,0,virus
20091,41,-1,virus
20092,41,-1,virus
14622,5,-1,virus
20093,16,0,virus
20094,16,0,virus
14631,5,-1,virus
20095,5,0,virus
20096,5,0,virus
20097,14,0,virus
20098,91,-1,virus
20099,5,0,virus
20100,16,1,virus
20101,5,0,virus
20102,20,0,virus
20103,20,0,virus
20104,20,1,virus
20105,91,-1,virus
20106,5,0,virus
20107,100,1,virus
20108,14,0,virus
20109,41,0,virus
20110,20,-1,virus
20111,41,0,virus
20111,120,-1,virus
20112,10,0,virus
20113,10,0,virus
20114,41,-1,virus
20115,41,-1,virus
20116,59,0,virus
20117,59,-1,virus
20118,59,0,virus
20119,95,0,virus
20120,59,-1,virus
20121,59,-1,virus
20122,5,0,virus
20123,5,-1,virus
20124,2,0,virus
20125,10,-1,virus
20126,10,0,virus
20127,10,-1,virus
20128,10,-1,virus
20129,10,-1,virus
20130,10,0,virus
20131,10,0,virus
20132,10,-1,virus
20133,5,0,virus
20134,91,-1,virus
20135,2,-1,virus
20136,100,1,virus
20137,5,0,virus
20138,100,1,virus
20139,5,-1,virus
20140,16,-1,virus
20141,5,-1,virus
20142,16,1,virus
20143,14,0,virus
20144,2,0,virus
20145,10,0,virus
20146,10,0,virus
20147,10,0,virus
20148,20,0,virus
20149,20,-1,virus
20150,20,-1,virus
20151,20,0,virus
20152,20,-1,virus
20153,20,-1,virus
20154,95,0,virus
20155,20,-1,virus
20156,2,1,virus
20157,2,-1,virus
20158,2,-1,virus
20159,2,-1,virus
20160,2,1,virus
20161,2,-1,virus
20162,2,1,virus
20163,2,1,virus
20164,16,0,virus
20165,9,0,virus
20166,9,-1,virus
20167,9,0,virus
20168,9,-1,virus
20169,5,0,virus
20170,14,0,virus
20171,41,0,virus
20172,5,0,virus
20173,16,-1,virus
20174,20,-1,virus
20175,20,-1,virus
20176,20,1,virus
20177,20,-1,virus
20178,20,0,virus
20179,20,0,virus
20180,20,0,virus
20181,20,0,virus
20182,20,0,virus
20183,20,0,virus
20184,20,0,virus
20185,20,0,virus
20186,20,-1,virus
20187,20,1,virus
20188,20,0,virus
20189,20,1,virus
20190,20,0,virus
20191,20,0,virus
20192,20,-1,virus
20193,20,0,virus
20194,20,1,virus
20195,20,0,virus
20196,20,0,virus
20197,20,0,virus
20198,20,0,virus
20199,20,0,virus
20200,20,1,virus
20201,20,-1,virus
20202,20,1,virus
20203,5,0,virus
20204,5,0,virus
20205,19,-1,virus
14736,5,0,virus
20206,14,0,virus
20207,2,-1,virus
20208,2,-1,virus
20209,2,-1,virus
20210,9,0,virus
20211,5,-1,virus
20212,16,0,virus
20213,14,0,virus
14757,5,0,virus
20214,10,-1,virus
20215,10,-1,virus
20216,10,0,virus
20217,14,0,virus
20218,14,0,virus
20219,14,0,virus
14790,7,-1,virus
20220,5,-1,virus
20221,16,-1,virus
20222,16,-1,virus
20223,20,-1,virus
20224,20,-1,virus
20225,16,-1,virus
20226,16,-1,virus
20227,20,0,virus
20228,20,-1,virus
20229,20,-1,virus
20230,20,-1,virus
20231,20,-1,virus
20232,20,0,virus
20233,20,-1,virus
20234,20,0,virus
20235,20,-1,virus
20236,20,-1,virus
20237,20,-1,virus
20238,5,0,virus
20239,5,0,virus
20240,5,-1,virus
14819,5,0,virus
20241,5,0,virus
20242,5,0,virus
20243,5,0,virus
20244,5,-1,virus
20245,19,0,virus
20246,19,-1,virus
20246,69,-1,virus
20247,19,0,virus
20247,69,-1,virus
20248,2,1,virus
20249,2,1,virus
20250,2,1,virus
20251,5,0,virus
20252,5,-1,virus
20253,5,0,virus
14828,5,-1,virus
14829,5,-1,virus
14830,5,-1,virus
20254,5,-1,virus
20255,13,0,virus
20256,5,-1,virus
20257,5,-1,virus
14840,5,0,virus
20258,5,0,virus
20259,14,0,virus
20260,14,0,virus
20261,10,0,virus
20262,10,0,virus
20263,5,0,virus
20264,5,0,virus
20265,5,0,virus
14863,5,0,virus
20266,5,0,virus
14880,5,0,virus
20267,5,0,virus
20268,5,0,virus
20269,14,0,virus
20270,5,-1,virus
20271,5,-1,virus
20272,14,0,virus
20273,59,-1,virus
20274,59,-1,virus
20275,59,-1,virus
20276,129,-1,virus
20277,5,-1,virus
20278,5,0,virus
14910,5,-1,virus
20279,2,-1,virus
20280,2,-1,virus
20281,2,-1,virus
20282,2,-1,virus
20283,2,0,virus
20284,2,-1,virus
20285,2,-1,virus
20286,59,-1,virus
20287,5,0,virus
20288,5,-1,virus
20289,5,-1,virus
20290,5,0,virus
20291,59,-1,virus
20292,59,-1,virus
20293,59,0,virus
20294,59,-1,virus
20295,14,0,virus
20296,14,0,virus
20297,14,0,virus
20298,5,0,virus
14936,5,0,virus
14937,5,0,virus
20299,5,0,virus
20300,5,0,virus
20301,5,0,virus
20302,16,0,virus
20303,16,0,virus
20304,16,0,virus
20305,16,0,virus
14944,16,0,virus
14945,5,0,virus
20306,16,-1,virus
20307,10,0,virus
20308,5,0,virus
20309,10,0,virus
20310,5,0,virus
20311,10,0,virus
20312,41,-1,virus
20313,41,-1,virus
20314,16,0,virus
20315,41,-1,virus
14966,5,0,virus
20316,10,-1,virus
20317,14,0,virus
20318,5,0,virus
20319,5,0,virus
20320,91,-1,virus
20321,14,0,virus
14977,41,0,virus
20322,10,0,virus
20323,10,0,virus
20324,10,0,virus
20325,10,0,virus
20326,10,0,virus
20327,10,0,virus
20328,10,0,virus
20329,10,0,virus
20330,10,0,virus
20331,10,0,virus
20332,10,-1,virus
20333,10,0,virus
20334,10,0,virus
20335,10,0,virus
20336,10,0,virus
20337,10,0,virus
20338,10,-1,virus
20339,10,-1,virus
20340,10,0,virus
20341,10,0,virus
20342,10,0,virus
20343,10,0,virus
20344,10,-1,virus
20345,10,0,virus
20346,10,0,virus
20347,10,0,virus
20348,123,-1,virus
20348,118,-1,virus
20348,10,-1,virus
20349,10,0,virus
20350,91,-1,virus
20351,123,1,virus
20351,118,1,virus
20351,10,-1,virus
20352,91,-1,virus
3415,10,0,virus
20353,123,-1,virus
20353,118,-1,virus
20353,10,-1,virus
20354,123,-1,virus
20354,118,-1,virus
20354,10,-1,virus
20355,123,1,virus
20355,126,-1,virus
20356,123,1,virus
20356,126,-1,virus
20357,123,1,virus
20357,126,-1,virus
20358,123,-1,virus
20358,126,-1,virus
20359,123,1,virus
20359,126,-1,virus
20360,123,1,virus
20360,126,-1,virus
20361,123,-1,virus
20362,123,1,virus
20362,126,-1,virus
20363,123,-1,virus
20364,123,1,virus
20364,126,0,virus
20365,123,1,virus
20365,126,0,virus
20366,123,1,virus
20366,126,1,virus
20367,123,-1,virus
20367,118,-1,virus
20367,10,-1,virus
20368,123,-1,virus
20368,118,-1,virus
20368,10,-1,virus
20369,123,-1,virus
20369,118,-1,virus
20369,10,-1,virus
20370,123,-1,virus
20370,118,-1,virus
20370,10,-1,virus
20371,123,-1,virus
20371,118,-1,virus
20371,10,-1,virus
20372,123,-1,virus
20372,118,-1,virus
20372,10,-1,virus
20373,123,-1,virus
20373,118,-1,virus
20373,10,-1,virus
20374,123,-1,virus
20374,118,-1,virus
20374,10,-1,virus
3418,117,1,virus
3418,118,1,virus
3418,126,1,virus
3418,116,-1,virus
20375,10,1,virus
20376,10,1,virus
7620,123,1,virus
7620,118,1,virus
20377,10,1,virus
20378,123,1,virus
20378,118,1,virus
20378,10,-1,virus
20379,123,1,virus
20379,118,1,virus
20379,10,-1,virus
20380,123,-1,virus
20380,118,-1,virus
20380,10,-1,virus
20381,123,-1,virus
20381,118,1,virus
20381,10,-1,virus
20382,123,1,virus
20382,118,1,virus
20382,10,-1,virus
20383,123,1,virus
20383,118,1,virus
20383,10,1,virus
20384,123,1,virus
20384,118,1,virus
20384,10,-1,virus
20385,123,1,virus
20385,118,1,virus
20385,10,-1,virus
20386,123,1,virus
20386,118,1,virus
20386,10,-1,virus
20387,123,1,virus
20387,118,1,virus
20387,10,-1,virus
20388,123,1,virus
20388,118,1,virus
20388,10,-1,virus
20389,123,-1,virus
20389,118,1,virus
20389,10,-1,virus
20390,123,-1,virus
20390,118,1,virus
20390,10,-1,virus
20391,123,-1,virus
20391,118,1,virus
20391,10,-1,virus
20392,123,-1,virus
20392,118,1,virus
20392,10,-1,virus
20393,123,1,virus
20393,118,1,virus
20393,10,-1,virus
20394,117,1,virus
20394,10,1,virus
20394,116,1,virus
20395,117,1,virus
20395,126,1,virus
20395,10,1,virus
20395,116,1,virus
20396,10,1,virus
20397,10,1,virus
20398,126,1,virus
20398,10,1,virus
20399,5,0,virus
20400,14,0,virus
20401,5,-1,virus
20402,5,0,virus
20403,5,-1,virus
20404,2,-1,virus
20405,2,1,virus
20406,2,-1,virus
20407,19,0,virus
20408,5,0,virus
20409,5,0,virus
20410,55,-1,virus
20411,14,0,virus
20412,5,0,virus
20413,5,0,virus
20414,16,0,virus
15013,16,0,virus
20415,130,1,virus
20415,100,-1,virus
20416,16,0,virus
20417,20,0,virus
20418,20,0,virus
20419,16,1,virus
20420,88,0,virus
15022,5,-1,virus
20421,2,0,virus
20422,5,0,virus
345,59,0,virus
20423,5,0,virus
20424,5,0,virus
20425,5,-1,virus
15034,5,-1,virus
20426,20,0,virus
20427,16,-1,virus
20428,16,0,virus
20429,16,-1,virus
20430,16,0,virus
20431,16,0,virus
20432,16,0,virus
20433,16,0,virus
20434,16,0,virus
20435,16,0,virus
20436,16,-1,virus
20437,16,0,virus
20438,16,0,virus
20439,16,0,virus
20440,16,1,virus
20441,10,1,virus
20442,126,1,virus
20442,10,1,virus
20443,16,0,virus
20444,14,0,virus
20445,123,-1,virus
20445,118,-1,virus
20445,10,-1,virus
20446,9,0,virus
20447,9,0,virus
20448,9,0,virus
20449,9,0,virus
20450,9,0,virus
20451,9,0,virus
20452,9,0,virus
20453,9,0,virus
20454,123,-1,virus
20454,118,-1,virus
20454,10,-1,virus
372,5,0,virus
20455,5,0,virus
20456,5,0,virus
20457,5,0,virus
20458,20,-1,virus
15079,5,-1,virus
20459,123,1,virus
20459,118,1,virus
20459,10,-1,virus
20460,14,0,virus
20461,10,1,virus
20462,126,1,virus
20462,10,1,virus
20463,123,-1,virus
20464,123,1,virus
20464,126,-1,virus
20465,95,0,virus
20466,10,1,virus
7821,10,0,virus
20467,2,0,virus
20468,2,0,virus
20469,95,-1,virus
20470,95,-1,virus
20471,16,0,virus
20472,16,0,virus
20473,2,-1,virus
20474,16,0,virus
20475,16,0,virus
20476,5,-1,virus
20477,5,0,virus
20478,5,0,virus
20479,14,0,virus
20480,16,0,virus
20480,2,-1,virus
20481,5,0,virus
20482,123,-1,virus
20482,118,-1,virus
20482,10,-1,virus
20483,10,0,virus
3537,10,1,virus
3538,10,0,virus
3539,10,-1,virus
20484,14,0,virus
20485,5,-1,virus
20486,5,0,virus
20487,16,1,virus
20488,2,-1,virus
20489,2,-1,virus
20490,5,0,virus
20491,5,-1,virus
20492,5,0,virus
20493,5,-1,virus
20494,5,-1,virus
20495,91,-1,virus
20496,95,0,virus
20497,16,0,virus
20498,2,-1,virus
20499,2,-1,virus
20500,2,-1,virus
20501,5,0,virus
20502,14,0,virus
20503,5,0,virus
20504,5,0,virus
20505,2,-1,virus
15149,5,0,virus
15153,5,0,virus
20506,10,-1,virus
20507,10,0,virus
20508,10,-1,virus
20509,10,-1,virus
20510,10,0,virus
20511,5,-1,virus
20512,5,0,virus
20513,5,0,virus
20514,5,0,virus
20515,16,1,virus
20516,10,0,virus
3630,10,1,virus
20517,5,-1,virus
15162,5,-1,virus
20518,14,0,virus
20519,14,0,virus
20520,125,-1,virus
15178,5,-1,virus
20521,16,-1,virus
20522,14,0,virus
15186,5,0,virus
20523,14,0,virus
20524,14,0,virus
20525,16,0,virus
20526,5,0,virus
20527,5,-1,virus
20528,41,0,virus
20529,5,0,virus
20530,5,0,virus
20531,5,-1,virus
20532,5,0,virus
20533,130,1,virus
20533,100,-1,virus
20534,100,-1,virus
15229,5,0,virus
20535,14,0,virus
20536,14,0,virus
20537,14,0,virus
15241,5,-1,virus
20538,5,0,virus
20539,55,-1,virus
20540,55,-1,virus
20541,55,-1,virus
20542,55,-1,virus
20543,55,-1,virus
20544,55,-1,virus
20545,55,-1,virus
20546,55,-1,virus
20547,55,-1,virus
20548,55,-1,virus
20549,55,-1,virus
20550,55,1,virus
20551,55,-1,virus
20552,55,-1,virus
20553,55,1,virus
20554,55,1,virus
20555,55,-1,virus
20556,55,-1,virus
20557,55,-1,virus
20558,55,-1,virus
20559,55,-1,virus
20560,2,-1,virus
20561,2,-1,virus
